Symbol,BXD1,BXD2,BXD6,BXD8,BXD9,BXD11,BXD12,BXD13,BXD14,BXD16,BXD18,BXD19,BXD23,BXD27,BXD28,BXD29,BXD31,BXD33,BXD36,BXD40,BXD42
1100001I22Rik,13.67097807,13.22354265,13.88162509,13.93235696,13.42478463,13.58022298,13.81360802,13.72431697,13.93235696,13.45363318,13.80695638,12.94855337,13.71843679,13.88162509,13.62785787,13.98277966,13.63350767,13.520532639999999,14.21967644,14.12284961,13.17623682
1100001J08Rik,7.6474263,7.791603122,7.761651702,7.892091025,7.882245725,7.488669011,7.801123084,7.56592486,7.747671551,8.376050091,7.741356469,7.599531179,8.428204666,7.833850715,8.05565521,7.464032697,7.781941909,7.6555105305,7.618977552,8.613843607,7.520689009
1100001M03Rik,7.698435152,7.738140294,7.777291642,7.70452516,7.683047936,7.412127004,7.595628243,7.64532939,7.692375511,7.429404312,7.706401524,7.243849661,7.490754933,7.384935767,7.73222478,7.457104792,7.343653669,7.555618407,7.422450073,7.378255194,6.857100724
1110001A05Rik,7.351074119500001,7.245907286166667,7.226274477833333,7.405629908000001,7.1599588333333335,7.352638844833334,7.353149821333333,7.259430875,7.289570159666667,7.372080753166666,7.161336054333333,7.407839502333334,7.3885012046666665,7.432063316333333,7.2808225355000005,7.386771733833334,7.640738926333333,7.26888521525,7.258100756166667,7.409174094333333,7.692241251166666
1110001A12Rik,8.056851506,8.523150228,7.966421957,7.90608525,8.519277929,8.656262713,7.856734364,8.004286167,7.677468119,8.244903356,7.84813293,7.984054915,7.944244414,7.968866284,8.037586309,7.325746177,7.80436131,7.8729898215,7.578171128,8.499736267,7.577624926
1110001A23Rik,8.358654021,8.049162933,8.168691575,7.873121121,7.604295632,7.98705963,7.668909948,7.424421125,7.641566097,7.795211355,7.4481598,7.678304495,7.943227549,7.763389831,7.449608773,7.741574008,7.212653246,7.716509310499999,7.869146764,7.640939931,7.566847909
1110001C20Rik,7.39293263,7.4257326925000005,7.2398706665,7.4444729085,7.484641135,7.718818347000001,7.1045265545,7.250938461,7.3127892555,7.168361195999999,7.2928030545,7.3097004615,7.3028036785,7.3126444765,7.147158081000001,7.4895679125,7.659211789,7.2080412350000005,7.5437580585,7.5753727665,7.318893131
1110001C23Rik,7.103283878,7.581537072,7.005837571,6.948846553,7.412489103,7.311123362,6.899111418,6.620509214,6.774577002,7.189892015,7.088330179,7.354957132,7.018753494,6.837766595,6.947986008,6.735752959,6.899392421,6.900659665499999,6.725621194,7.294897063,6.853001343
1110001E17Rik,7.498269058,8.429096734,8.943113467,7.240751535,7.515584165,7.557116425,8.841833999,7.421635203,8.146279362,7.856230833,7.724005428,8.005875852,8.394399965,8.422304867,8.333765314,8.098549795,7.598007642,8.860851763500001,8.769927583,7.062930076,8.257894124
1110001J03Rik,11.06975139,10.93108201,11.02274149,11.41079807,11.12189461,11.07839867,10.89972445,11.02797957,11.27464804,10.96558541,11.29953822,10.19667348,11.01772963,10.9717617,11.02709842,11.36245825,11.47408564,10.74036832,11.33347473,11.40507469,10.1462275
1110001K21Rik,10.33949829,10.47298527,10.45862664,9.916206207,10.28872798,10.1139563,10.11969088,10.07011548,9.951831913,10.06387383,9.988935193,9.974148388,10.30320142,10.06664449,10.28580127,9.401242945,9.660447486,9.9113660475,9.878939104,10.32297235,9.385215935
1110001M07Rik,6.699769313,7.200151548,6.623894762,6.689895113,6.876259284,7.187130877,6.417958053,6.607488374,6.605894359,6.733264959,6.557025327,7.314560794,6.796167346,6.744513622,6.672106765,6.584124001,6.518202548,6.6953761575,6.520786181,6.569883768,6.579599103
1110001N06Rik,8.738355499,9.0806210538,8.7889843764,8.8430442518,8.8618436128,8.604995067800001,8.7830785178,8.6118789314,8.7334795424,8.7179582128,8.7514015882,8.682490266799999,8.821053028,8.766813989000001,8.8347327816,8.706503273,8.5337398698,8.9086972373,8.6481880192,8.609130197199999,8.7034661356
1110001P04Rik,10.33697762,10.54280583,10.53943435,10.91076142,10.57103328,10.617405,10.28635939,10.41080757,10.43474406,10.53018407,10.48467973,10.7106966,10.44560413,10.73766772,10.37041311,10.65860256,10.36334211,10.785509145,10.61090017,10.38630242,11.21777981
1110002B05Rik,10.58697954,11.12663902,10.04770223,9.920808201,10.87960158,11.43006249,10.01403837,9.892611302,9.308825431,10.48901491,9.94917837,10.33072353,10.37870821,10.16109207,10.22682082,9.050911698,9.578154587,9.6386174695,9.76544801,11.019705,9.430867693
1110002D22Rik,10.04937279,10.23542858,10.01864068,10.54853989,10.07172176,9.900368649,9.907184683,9.834528981,10.40521836,9.903483834,10.06500781,9.134700818,9.955757555,10.12031147,9.949680676,10.30260691,10.01983432,9.605536398,9.788781327,9.753046403,9.279239025
1110002E23Rik,8.62376197375,8.719575932,8.4735187465,8.6178822375,8.567911902999999,8.1123125405,8.5371539915,8.3810991165,8.751982974,8.506803317,8.49579827875,8.54952013875,8.52825399875,8.468503103,8.56562931525,8.43912268875,8.1192908505,8.367614127875001,8.3432983165,8.37273190625,8.1110868945
1110002M09Rik,12.75637254,12.58208546,12.71597411,12.48640213,12.55376233,12.32601604,12.62099719,12.50302678,12.52292543,12.27566807,12.56401348,12.00759965,12.45225405,12.39030735,12.4888641,12.19259388,12.04372902,12.142167925,12.48640213,12.37028291,11.9886727
1110002N22Rik,8.055366421,7.861180504,8.151327206,7.775094846,7.735797229,7.615399666,7.84512568,7.893400267,7.870346418,7.650264388,8.010545562,7.361185745,7.832136531,8.033007594,8.01383792,7.755037745,7.901498436,7.803692463999999,7.730631316,7.677908034,7.346728968
1110003A17Rik,8.347290384,8.344472978,8.676044071,8.296979627,8.542281979,8.424575489,8.668070639,8.501514871,8.291986923,8.807678675,8.827515968,8.744256471,8.440090386,8.680693419,8.77966812,8.819736934,8.813674904,8.9121573195,8.16473637,7.924004941,8.423917979
1110003E01Rik,11.98699865,12.64277783,12.18475204,11.73930897,12.59472082,12.31303474,12.44609112,12.05556568,12.37449361,12.81593003,12.07118707,12.91553845,12.72603089,12.0778694,12.56679972,11.90722445,12.8770924,11.904312144999999,12.43232548,12.31303474,12.60481421
1110003E08Rik,7.2945228785000005,7.429630628,7.196981972,7.191870862,7.3151311665000005,7.217374874500001,7.2754461265,7.164645576,7.077536476500001,7.2489821039999995,7.161967926,7.3155986214999995,7.264203116,7.166916194000001,7.3039345345,7.0747317485,7.156149377,7.211975288250001,7.0928340685,7.310727781500001,7.485494126
1110003E12Rik,8.218993124,8.958084807,7.570733062,7.193240844,8.668070639,8.495105547,7.91578131,7.935138629,7.509060481,8.648362629,7.867489916,8.998606604,8.325568871,8.314645138,8.336837029,7.132237434,7.293253723,8.236739367,7.54416911,8.335291854,7.993739975
1110003F05Rik,7.980548853,7.775306977,7.880517208,8.041018374,7.74536959,7.709924066,8.015495989,7.722178967,7.667842457,7.857140902,7.83491207,7.908650012,7.705734699,7.552811178,7.774866251,8.254847959,7.756116227,8.0053156225,7.673809502,7.5319259,7.902730484
1110003F10Rik,6.631208462,7.051747449,6.698706215,6.441599825,6.835179662,6.997419954,6.599799334,6.665268756,6.602454218,6.851091768,6.660899035,7.131361708,6.695766056,6.758726416,6.80029806,6.637747957,6.720879122,6.747928066,6.636603918,6.723808757,6.651452437
1110003O08Rik,10.04003245,10.66211825,10.68754516,10.2913455,10.64469985,11.15171574,10.8504167,10.3222863,10.43127222,10.9776952,10.65586121,11.10211334,10.97348019,10.85431596,10.26663071,10.57614031,10.90716348,11.13824957,10.58410415,10.45389497,11.77756137
1110003P22Rik,10.68664159,10.76859167,10.94712538,10.22622354,10.75420509,10.37659074,10.59341537,10.52532061,10.03364814,10.43127222,10.63938826,10.69139491,10.49952231,10.60293361,10.57248254,9.983942105,9.780329938,10.610964424999999,10.28687184,10.21753241,10.53231308
1110004B13Rik,7.085970181,6.921354021666667,7.016445837333333,7.118960702666667,7.046697181333333,6.842669688,6.961191962666667,6.911611108333333,7.173087993666667,6.929595592666666,7.044290611,6.854108707333334,7.045468220666667,7.102075220666667,7.090332463333333,6.970991013666667,6.9933599226666665,6.913406830833333,7.108069468,6.996696366666666,6.8358819219999996
1110004B15Rik,6.904504676,6.859102168,6.849988647,6.791492141,6.979812998,6.956573876,7.089012502,7.166365095,6.828725914,6.958190514,6.747105078,7.103652587,7.010077957,6.831903796,6.760083125,6.869785422,6.797259694,6.8936905804999995,7.32972808,7.063710223,7.593221784
1110004M10Rik,8.274578143,8.676044071,8.783845147,8.408247515,8.067092385,9.444634312,8.27863141,7.984835955,8.681772666,9.063104858,8.738888377,9.902494666,8.363095579,9.273507346,8.558424661,8.477370694,8.302698196,9.4446811985,7.971300267,7.728123762,10.09405294
1110004P15Rik,12.07623594,11.93196557,12.71331775,11.98074005,12.30203684,12.03115601,12.83072367,11.77197292,11.51968786,12.00759965,12.38783638,11.34054597,12.52984474,12.99324369,12.23597736,12.62619519,11.95470782,12.262845330000001,11.68442671,12.74237618,11.05138541
1110004P21Rik,7.0142278935,6.8636755285,6.6906306575,6.962568637,6.7775589295,7.1305913709999995,7.346981055500001,7.0566560549999995,7.077392523,7.199523746500001,7.0449688715,7.360615153,7.2630560935,7.280989998,7.347925524,7.490005483499999,7.399694065,7.26153047975,6.9587978715,7.176919226000001,7.6172860345
1110005A23Rik,9.258633773,10.30825736,9.00197791,8.123973724,9.686169993,9.919212335,8.705236267,8.560444488,8.259411284,9.321855658,8.532638572,9.213430384,8.773663003,8.658100447,8.807309931,7.578546332,8.01383792,8.5383299885,8.479295775,9.329070382,8.335291854
1110005F07Rik,8.627377378,11.39188941,11.91613666,8.490070621,11.54408205,11.64786386,8.656996902,8.563425421,8.38934698,8.964179371,8.540262457,11.60048221,8.762043428,11.75373427,8.703554144,11.96887242,12.01552342,8.6506524,8.796557156,12.00475756,11.43006249
1110006G06Rik,10.22035053,9.986179552,10.54131948,10.28457955,10.28817478,10.19035496,10.39193876,10.47970375,10.33375673,10.37318596,10.48966743,10.12691015,10.42341857,10.47555933,10.31331449,10.4783321,10.50022537,10.433581875,10.38302043,10.44145165,9.974579076
1110006I15Rik,10.62643825,10.4619439,10.38630242,10.01466437,10.47555933,10.69519979,10.44486771,10.26594692,9.711512189,10.33750645,9.905620996,9.808503537,10.68271053,10.39601112,10.25253858,10.10792962,10.19608805,10.0186138045,9.697211443,11.07567185,9.291447924
1110006O24Rik,7.209931279,7.254548547,7.452738157,6.81103109,7.002503834,7.173663266,7.195945107,7.29645648,7.149379849,7.100623544,7.211715774,7.38400643,7.137789792,7.148668819,7.1946293,7.534017392,7.357939533,7.211714539,7.360136414,7.217647673,6.99312189
1110007A06Rik,6.930051386,7.008290531,6.8174088,6.81503999,6.933499199,6.757288578,7.366788509,6.961046483,6.997470813,6.820129904,6.969095585,6.873491757,7.14438695,6.993443057,7.131919861,6.974627015,7.218095924,7.188838497,6.724283872,7.07947219,6.696307064
1110007A13Rik,9.355224625,9.132047448,9.475936380333334,9.614471796666665,9.231932189666667,9.456282638333333,9.306456017,9.286196073000001,9.507989488333335,9.217028696333335,9.462191233,9.293811184,9.468853239,9.383233337666667,9.476008833,9.760620969333333,9.556277236,9.331285941666668,9.453030126333333,9.571842901666665,9.388763756000001
1110007C02Rik,11.49497531,11.42766223,10.37659074,10.68512059,11.29953822,11.38890127,11.58112143,11.5453503,11.49946445,11.13080786,11.07081962,9.903974712,11.47189428,11.42316371,11.5581784,10.59844161,11.70362788,11.098741050000001,10.8377934,10.68914212,9.745293758
1110007C05Rik,10.12807518,9.865645138,10.3906526,10.17185977,10.28754394,9.379072328,9.990007432,10.28687184,10.25137689,10.10845597,10.3514191,9.888545239,10.22383981,10.1772337,9.97075658,10.34008576,9.597710929,9.927677201,9.966263645,10.0855091,9.382384752
1110007C09Rik,7.030323898,7.132403993,7.080008507,6.807646838,6.997090065,7.038829878,7.142626813,7.114315964,6.776568864,7.097972176,7.139911025,7.029117117,6.972468271,7.081307536,6.974777733,7.133571186,6.964868761,7.0881642885,7.197945778,6.940580511,7.180837643
1110007C24Rik,9.524162953,9.431259658,9.400475,9.175756311,9.123643784,9.552537141,9.159422379,9.356254525,9.207235392,9.194242106,9.299924331,9.124027963,9.298631662,9.158594329,9.568457101,8.896165949,9.395515707,9.298166987,8.905072671,9.066896064,8.796910295
1110007F05Rik,7.732896071000001,7.8840775785,7.825636171999999,7.327559356,7.850560835,7.7243673155,7.593480920999999,7.6117181665,7.4113173435,7.6790810789999995,7.618000540500001,7.4706491085,7.677071756,7.6082097,7.559838458,7.3842879665000005,7.3346929215,7.471299845,7.3443903175,7.8263553654999996,7.128733926500001
1110007L15Rik,10.220837936333334,9.932581503,10.266829261333333,10.059756349333332,10.237944744333333,9.846925807666667,10.295662908,10.287171188333334,9.913884925666666,10.039679364,10.300513261333334,9.960471770333333,10.190489254666666,9.99129408,10.225119737,10.152958869666667,10.206494121,9.936203728166667,10.258253799333334,10.204250841333334,9.69921479
1110007M04Rik,7.862300181,7.5586368935,7.644342836,7.7320036495,7.5407863315,7.4602643325,7.466991196,7.5162837765,7.687662510000001,7.443489383999999,7.4704458835,7.2182110805,7.3903439705,7.340357193,7.548465662,7.664723566499999,7.654738439,7.38466737075,7.4805878805,7.564242355,7.2411903575
1110008B24Rik,11.11391393,10.77187532,11.27560666,11.25716402,11.12981918,11.01315878,11.18552818,11.27464804,11.38648896,11.18729476,11.16258048,10.71739221,11.02537049,11.19453439,11.16732693,11.52311133,11.59919092,11.11970735,11.19772433,11.25300363,10.734427
1110008F13Rik,13.57438713,13.58022298,13.33818478,13.21563704,13.44445142,13.40538421,13.34335159,13.43445929,13.29054574,13.43994254,13.24365601,13.66074135,13.35288655,13.21563704,13.27442062,13.00316185,13.12125472,13.48775547,13.20323406,13.22354265,13.46741593
1110008H02Rik,7.419409989,8.243440772,7.257869601,6.849675333,8.166113967,7.72706675,7.127485455,7.312612837,6.927371372,7.525915454,7.319823901,7.33137893,7.38166626,7.573505426,7.101074119,6.770296768,6.907930011,7.335440475,7.195433095,7.820664907,6.77409878
1110008J03Rik,7.185792595500001,7.0929032875,7.1385896854999995,6.8824038785,7.2088291065,7.051969815,7.1821535205,7.017857042499999,7.079496196999999,7.1343627925,7.118484496500001,7.004802545,7.1651454365,7.0681216555,7.1236025675,7.1230615445000005,6.9370141535,7.1096487865,7.000630567,6.939305259499999,6.892316146
1110008L16Rik,7.5356028575,7.463883955,7.593051732499999,7.7006177185,7.445113787,7.3388245659999995,7.4886436435,7.5489607585,7.660712478,7.4728492235,7.668555119,7.372300361,7.518896899,7.558376031,7.6078241134999995,7.6065110525,7.6803935925,7.564418947249999,7.511353221,7.4062142125,7.299174874
1110008L20Rik,9.3745080885,9.605931794,9.196645439500001,8.921698637,9.591597889500001,9.7973398615,9.36138633,9.1592378465,8.953522741,9.84537278,9.1489800925,10.045232114000001,9.2933220175,9.217991013999999,9.3408536315,8.7370097455,9.3464953915,9.27077062675,9.107270922,9.4587804325,9.356147089
1110008P08Rik,10.59616737,11.50794229,10.15985181,9.999451776,10.1836478,10.77101033,9.926266696,9.97632399,9.933263313,10.81146985,10.3216623,10.86256705,10.31013773,10.52064696,10.30320142,9.64399337,10.24352718,10.069612208,9.665621402,10.32428712,10.84529411
1110008P14Rik,10.89561865,10.94619574,11.21410166,10.81648465,10.94380533,10.28754394,11.11391393,10.84529411,10.49342005,10.95056995,10.98875617,10.9629872,10.89313282,10.94808654,11.04851619,10.79842282,10.73375599,10.655101505000001,11.01315878,10.82809667,10.78750697
1110011C06Rik,9.353248482,9.587651676,9.268824669,9.084254789,9.285920206,9.179369156,9.316344508,9.166642489,9.28960323,9.444634312,9.36476866,9.290546652,9.496478049,9.360990506,9.730585435,9.259590999,9.096881862,9.384016951,9.157821066,9.365719785,9.124533495
1110011F09Rik,8.7477161045,8.2990188065,8.126893406,8.3311689395,8.111700437,8.442184803,8.55523995,8.566706478,8.1798139375,8.577839371,8.6127540505,8.49459989,8.6643437415,8.351515591,8.5993357175,8.401537283,8.5527797235,8.303539706,8.400349741,8.470960866,8.535050558
1110011K10Rik,10.00700639,9.993291232,10.40709581,10.34252033,10.11505876,9.823765919,10.11862185,10.20262712,10.26207851,9.983399214,10.31281317,9.623864906,10.15663869,10.11750303,10.01742717,10.35724256,10.22568676,9.9577425385,10.3645617,10.19908807,9.561383563
1110012D08Rik,8.329017645,8.094046846,8.485617907,8.05184831,8.276423533,7.909681955,8.348449349,8.256060457,8.197331062,8.162766314,8.372088971,8.081886917,8.233216146,8.285552547,8.299666861,8.177693385,8.4131643,8.2730533535,8.279275707,7.95298769,7.75774365
1110012E06Rik,8.3891516175,8.156562013,8.434303785500001,7.7837939469999995,8.0334083255,7.7326688355,8.465928061,8.207766751,7.966453522,8.152405528,8.40411798,8.145664744000001,8.4674839595,8.3080280135,8.017185374,8.092275501,7.9620142945,8.201576358,8.044121037,8.083593285,7.791769103
1110012F10Rik,9.118411044,9.216174057,9.411965356,9.456124798,9.453344142,8.708123639,9.253802944,9.339452098,9.318615267,9.260483879,9.725290679,9.218027621,9.249035403,9.530505454,9.359450481,9.531417292,8.854613458,9.498898551,9.249827782,9.160209761,9.144264663
1110012L19Rik,8.172174493,7.823756357,8.01817912,7.795912449,7.736047095,7.792666692,8.067366827,8.067092385,7.948918889,7.873368746,8.137619031,8.138160644,8.113801219,8.02787997,7.925339741,7.897650656,8.151638365,8.076617931000001,7.839142153,7.914817418,8.213524963
1110012M11Rik,9.290546652,9.072723659,9.350438845,9.283565249,9.324023397,9.480783434,9.300504661,9.281002874,9.390974319,9.520131943,9.294425987,9.298631662,9.475946597,9.509729651,9.468028537,9.462108954,9.97075658,9.3941796155,9.66740964,9.746387578,9.480783434
1110012N22Rik,7.344868513,7.416332664,7.749666042,7.109492999,7.405588926,7.346557547,7.590968203,7.540478287,7.20897224,7.506183127,7.559665094,7.374020962,7.334183241,7.325071441,7.554993765,7.191953931,7.512574675,7.3985842475000005,7.675319984,7.254170917,7.68810547
1110012O05Rik,11.03530118,10.59551134,10.65347366,10.48467973,10.34950612,10.99979894,10.8683409,10.5070106,10.32098922,10.67963835,10.60508557,10.33312439,10.89469076,10.63715691,10.99312658,10.52881586,11.08811642,10.941453150000001,10.79842282,10.70888497,10.1836478
1110013G13Rik,7.509237679333332,7.577958137,7.436714952,7.196137630666667,7.597867717,7.4669824789999995,7.400616186333333,7.357786149333333,7.304931126333334,7.461042041333333,7.31909453,7.348734382,7.2796319653333335,7.486474203333333,7.366766761000001,7.072066908666667,7.314237781,7.292139048666666,7.376766996333334,7.325009756333333,7.0598732286666666
